"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850576061135995033","Sun Oct 27 22:40:52 +0000 2024","0","@BosPurwa Turun dong dari Mobil jadinya bener merakyat..hadeuh @jokowi katanya dulu berawal dr rakyat biasa...ud jadi raja ternyata wenaaaak toh??","1850669020577747183","","BosPurwa","in","hell lobby","0","0","0","https://x.com/arkhamclinic/status/1850669020577747183","1708049619232698368","arkhamclinic"
"1850668823889981548","Sun Oct 27 22:40:06 +0000 2024","0","#PanjangUmurPerjuangan Sdh 8 Hari Presiden hasil Pilpres 2024 yg berlangsung tdk normal di LANTIK. @prabowo Agar bs MENGADILI JOKOWI mk pejabat lembaga penegak hukum di indonesia saat ini hrs di ganti yg tdk di intervensi penguasa. https://t.co/U7v3BfkVrs https://t.co/Uo11yEjWLX","1850668823889981548","https://pbs.twimg.com/ext_tw_video_thumb/1850668727433609216/pu/img/3PINmlMUjCiKf73y.jpg","","in","Tolak! Indonesia di komuniskan","0","0","0","https://x.com/ForRezim/status/1850668823889981548","1482600556669460485","ForRezim"
"1850668796660576592","Sun Oct 27 22:39:59 +0000 2024","292","Negative campaign yang disebarkan massif buzzer banteng atas intruksi kakak pembinanya adalah Neo Orba lengserkan 100 hari kerja Prabowo Jongos Jokowi Semua serentak untuk mendowngrade Prabowo sebagai presiden *FYI","1850668796660576592","","","in","Miniac-Morvan, France","2","37","55","https://x.com/Intel_Imut/status/1850668796660576592","1418311652462579713","Intel_Imut"
"1850366863651254628","Sun Oct 27 22:39:54 +0000 2024","0","@just_only_one__ @tanyakanrl Sorry harusnya bahasanya bukan numpang buat seorang Jokowi tapi NGEPARASIT","1850668774728634827","","just_only_one__","in","","0","0","0","https://x.com/AranaHashi7160/status/1850668774728634827","1794768057497538562","AranaHashi7160"
"1850668769007579293","Sun Oct 27 22:39:52 +0000 2024","0","HUTANG NKRI CEPAT LUNAS JIKA PRESIDEN @prabowo KERAHKAN TNI UTK AMBIL ALIH TAMBANG ILEGAL. AUDIT CARA PEMBUKTIAN TERBALIK HARTA PEJABAT/MANTAN PEJABAT AMBIL JIKA DARI HASIL KORUPSI. MISKINKAN KORUPTOR. BUATLAH UU BERLAKU SURUT HUKUM MATI KORUPTOR. https://t.co/vskskN5msk","1850668769007579293","","","in","Tolak! Indonesia di komuniskan","0","0","0","https://x.com/ForRezim/status/1850668769007579293","1482600556669460485","ForRezim"
"1850366863651254628","Sun Oct 27 22:39:47 +0000 2024","0","@tanyakanrl mba nana ada salah ngomong mengenai pak jokowi naik pesawat TNI. Emang kurang pas sih mba nana ngomongnya.","1850668747050328300","","tanyakanrl","in","Indonesia","0","0","0","https://x.com/baik0_0/status/1850668747050328300","1669133933261496320","baik0_0"
"1850279464934220251","Sun Oct 27 22:39:35 +0000 2024","0","@Opiniku95098012 Ga setuju 80 pct pro Jokowi","1850668697071050947","","Opiniku95098012","in","","0","0","0","https://x.com/DpDuddyridwan/status/1850668697071050947","2413156704","DpDuddyridwan"
"1850607923329900780","Sun Oct 27 22:38:59 +0000 2024","0","@pandji Kalo di SOLO papasan sama jokowi","1850668544268386721","","pandji","in","","0","0","0","https://x.com/666SangPendosa/status/1850668544268386721","2917975842","666SangPendosa"
"1850668514316861912","Sun Oct 27 22:38:52 +0000 2024","0","Semua warisan jokowi Menjebak RI dan menyusahkan Rakyat Stop jokowisme Stop Kabinet Mulyono Stop Kabinet Fufufafa #tangkapmafia9naga #tangkapmulyono","1850668514316861912","","","in","Klantan Malaysia","0","0","0","https://x.com/SatuhatiKopi/status/1850668514316861912","1670241640735473664","SatuhatiKopi"
"1850589384623759376","Sun Oct 27 22:38:50 +0000 2024","3","@barubikinlol Sbg yg sejak DKI udh gak percaya Jokowi wkt itu sempet empet aja sih sama sikap Mbak Najwa yg keliatan kemakan narasi Jokowi sbg new hope . Tp mungkin krn faktor lawannya Prabowo jg kali yak wkwkwk. Akhirnya kesimpulannya kontra Jokowi = pro Prabowo","1850668507635302657","","barubikinlol","in","kemarin","0","0","0","https://x.com/altbumi/status/1850668507635302657","1922915730","altbumi"
