"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849015285527007570","Wed Oct 23 09:09:31 +0000 2024","0","Momen Kaesang Bobby dan Kahiyang Disoraki di Acara Pelantikan Presiden #FufufafaAdalahGibran #FufufafaWapresIlegal #20T #AliAminGandapur https://t.co/0Ha7icy7YQ","1849015285527007570","https://pbs.twimg.com/ext_tw_video_thumb/1849015218061676544/pu/img/EdFxpj7kOqEXTPA1.jpg","","in","","0","0","0","https://x.com/BrookeSpen88148/status/1849015285527007570","1809118259528282116","BrookeSpen88148"
"1849015273422299397","Wed Oct 23 09:09:28 +0000 2024","0","temen gua ngotot ngga percaya kalo komisaris rans itu kaesang ","1849015273422299397","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/sweetnesscars/status/1849015273422299397","1096648880433782786","sweetnesscars"
"1849014795661705434","Wed Oct 23 09:07:34 +0000 2024","0","Kesaksian Habiburokhman soal Teriakan Huuu ke Kaesang-Bobby di Pelantikan #beritaterbaru #beritaterkini #news https://t.co/Bv6MZFQYRE","1849014795661705434","https://pbs.twimg.com/ext_tw_video_thumb/1849014584730112000/pu/img/7VnWHMqgRPpZegfO.jpg","","in","Jakarta","0","0","0","https://x.com/XBeritaTerbaru/status/1849014795661705434","940584504023855104","XBeritaTerbaru"
"1848928305359294763","Wed Oct 23 09:02:13 +0000 2024","2","@All_clear5 @dayatpiliang Kaesang muka kodok juga sama songong nya","1849013445427147072","","All_clear5","in","","0","0","0","https://x.com/renojati_/status/1849013445427147072","1405863779854782464","renojati_"
"1849007855359123633","Wed Oct 23 08:40:00 +0000 2024","2","Kasihan! Kaesang dan Erina Gudono Biasa Hadapi Hujatan Kini Nangis Saat Anaknya Didoakan Jelek https://t.co/8VTN9XoqYp","1849007855359123633","","","in","Indonesia","0","0","0","https://x.com/democrazymedia/status/1849007855359123633","1243804423001763841","democrazymedia"
"1848977547134177331","Wed Oct 23 08:36:29 +0000 2024","1","@JhonSitorus_18 Ridwan Kamil bukannya pengkhianat Gerindra ya Wajar aja sih turun suaranya Presiden tidak dukung dia.. Apalagi dulu dia hanya akan dijadikan batu loncatan Kaesang.. Bagusnya MK membuat putusan yg benar dan mengagalkan Kaesang maju di Pilkada..","1849006970004758770","","JhonSitorus_18","in","","0","1","0","https://x.com/PasTIGAma2024/status/1849006970004758770","1748501226646585344","PasTIGAma2024"
"1848998344162693589","Wed Oct 23 08:05:41 +0000 2024","6","@fmuchtaar Ada pattern unik kubu pramono ada nyebar fear-mongering dgn isu kemungkinan kaesang naik jadi vice governor.. yaa sbnrnya kemungkinannya ada... Cuman.. kemasannya sangat identik sekali ","1848999221573390817","","fmuchtaar","in","Narashino-shi, Chiba","0","1","0","https://x.com/MashiroJunalx/status/1848999221573390817","1323781702011899904","MashiroJunalx"
"1848998907545850053","Wed Oct 23 08:04:26 +0000 2024","2","Buat Kaesang tuh..makan","1848998907545850053","","","in","","0","0","2","https://x.com/hamas191/status/1848998907545850053","1542540315835260929","hamas191"
"1848991570521166157","Wed Oct 23 07:44:55 +0000 2024","29","@aceunyil Kaesang yh","1848993995948757365","","aceunyil","in","海の中","1","8","2","https://x.com/antarccticite/status/1848993995948757365","1709361393676541952","antarccticite"
"1848992183577415921","Wed Oct 23 07:37:43 +0000 2024","0","MALAS NONTON KARENA IKLAN? WTS WTB APP PREMIUM MURAH HARIAN BULAN NETFLIX DISNEY CANVA PRIME WETV VIU BSTATION IQIYI LOKLOK HBO CAPCUT PICSART VIDIO YOUTUBE 177 ️ https://t.co/7ueL8kce3Y P Diddy Fufufafa Kaesang Nurul Mega Paula Presiden Abidzar #zonauang #zonauang #TimnasDay https://t.co/OR82NECA2G","1848992183577415921","https://pbs.twimg.com/media/GajwlkpbEAEaezu.jpg","","in","𝘍𝘢𝘴𝘵 𝘙𝘦𝘴𝘱𝘰𝘯","0","0","0","https://x.com/cheezyqiss/status/1848992183577415921","1796368694635081728","cheezyqiss"
"1848991396583309649","Wed Oct 23 07:34:36 +0000 2024","0","WTS WTB READY NEED APLIKASI PREMIUM MURAH DAN BERGARANSI BSTATION CANVA CAPCUT CHATGPT DISNEY HBOGO IQIYI NETFLIX PRIME VIDIO VIU VISION WETV YOUTUBE ️ https://t.co/2mugnfhOBD P Diddy Fufufafa Kaesang Skandal Mas Pram Agus #zonauang #zonauang https://t.co/IK64WZMdwu","1848991396583309649","https://pbs.twimg.com/media/Gajv2dRbEAIaXq-.jpg","","in","","0","0","0","https://x.com/prebzel/status/1848991396583309649","3471617953","prebzel"
"1848722683300876530","Wed Oct 23 07:33:15 +0000 2024","0","@xquitavee Abis tu kaesang jilid 3 sampe janetes gede jadi wakil jilid 4","1848991056588870057","","xquitavee","in","","0","0","0","https://x.com/oh4eva/status/1848991056588870057","1293115656913600512","oh4eva"
"1848714849175670870","Wed Oct 23 07:08:42 +0000 2024","0","@uenoyamah tpi aku kasi kaesang. ️","1848984878538441143","","uenoyamah","in","pfp cr @sic0__o","0","1","0","https://x.com/ummyhjm/status/1848984878538441143","1814590413979983872","ummyhjm"
