"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851992815640940595","Thu Oct 31 23:26:12 +0000 2024","0","@ridwankamil @prabowo Lebih nikmat makan pake kaki","1852129978282057896","","ridwankamil","in","Cirebon, Jawa barat, Indonesia","0","0","0","https://x.com/DiffXboy/status/1852129978282057896","1680762824354848768","DiffXboy"
"1852122266752147543","Thu Oct 31 23:25:37 +0000 2024","1","@Deslini2 @prabowo Mari kita memperbanyak mendoakan Indonesia agar dibersihkan dari semua pengkhianat bangsa. https://t.co/PH9w3e1sOq","1852129830944600317","https://pbs.twimg.com/media/GbQWQ06akAAWZRD.jpg","Deslini2","in","","0","0","1","https://x.com/MawasDir/status/1852129830944600317","3344388914","MawasDir"
"1851860853789987124","Thu Oct 31 23:24:47 +0000 2024","0","@KaredokLeunca__ Nganter pak prabowo ya mak?selamat sampe tujuan Dan jangan tergiur dengan sogokan ya mak","1852129621069975885","","KaredokLeunca__","in","","0","0","0","https://x.com/NuryaniAmy/status/1852129621069975885","1086106401443725312","NuryaniAmy"
"1851866487398486239","Thu Oct 31 23:24:40 +0000 2024","1","@BANGSAygSUJUD @prabowo @florieliciouss @are_inismyname @adri_7i @IrawanRommi @99propaganda @Ndons_Back @Minietweets_ @zy_zy_lestary @yusufagro @G3nX_files Semoga semuanya diperlakukan sama","1852129591915352099","","BANGSAygSUJUD","in","","0","1","0","https://x.com/JokoBangun7/status/1852129591915352099","1455144866363498502","JokoBangun7"
"1851890600905445576","Thu Oct 31 23:24:26 +0000 2024","0","@democrazymedia Berita kebay coba mau kudeta atau tidak gak usah di beritakan biar nan surprise buat pak Prabowo","1852129534998720925","","democrazymedia","in","","0","0","0","https://x.com/DatuLiang/status/1852129534998720925","1604299943476219904","DatuLiang"
"1851482455871803650","Thu Oct 31 23:23:56 +0000 2024","0","@alisyarief Hadeeeee setelah slesai masa jabatan di kpk baru koar2 saat menjabat nurut saja apa mau jokowi. Buset dah..ini efek blm dapat jabatan apa2 di prabowo coba kalau sdh dapat jabatan pasti diam lagi.","1852129410373292405","","alisyarief","in","","0","0","0","https://x.com/Wan_2045/status/1852129410373292405","1705579125396951040","Wan_2045"
"1851972397240406371","Thu Oct 31 23:23:52 +0000 2024","0","@detikcom Tolong reshuffle menteri ini pak @prabowo . Pernyataan asal jeplak dan melukai hati rakyat yg masih hidup sengsara. Malah seenaknya minta anggaran yg di luar nalar. Mohon dipecat saja pigai ini @NataliusPigai2","1852129390156747042","","detikcom","in","","0","0","0","https://x.com/NateRiver7910/status/1852129390156747042","1719029997846032384","NateRiver7910"
"1852129325207949458","Thu Oct 31 23:23:36 +0000 2024","16","Menteri PKP Maruarar Sirait akan membuat perumahan dengan berbagai macam latar belakang penghuni agar tidak bersifat eksklusif. Hal ini sesuai dgn arahan Presiden Prabowo yang tidak memperbolehkan adanya perumahan eksklusif. Supir Keenakan Truk Rosalia Tanggerang #Bisadipegang https://t.co/snHJTdspIM","1852129325207949458","https://pbs.twimg.com/ext_tw_video_thumb/1852129192714088448/pu/img/PIpleZyuyfx2OgKh.jpg","","in","Indonesia","1","6","13","https://x.com/_Rajawalinews/status/1852129325207949458","1272953532535062529","_Rajawalinews"
"1852129323521802292","Thu Oct 31 23:23:36 +0000 2024","1","Sekarang Indonesia akan produksi film untuk tembus pasar Internasional Makanya di periode ini Prabowo mereka banyak artis seni budaya kreatif orang perfilman MATILAH USAHA PERFILMAN PLAGIAT @Dennysiregar7 @realfedinuril","1852129323521802292","","","in","","0","0","1","https://x.com/romoatheist/status/1852129323521802292","1707296384347697152","romoatheist"
"1851887116588105801","Thu Oct 31 23:23:23 +0000 2024","0","@Bastiansure01 @Gerindra @prabowo Pihak kpi g akan berani kalah kuat sama yg punya siaran tv","1852129271537676441","","Bastiansure01","in","lombok.kendari","0","0","0","https://x.com/ririzal/status/1852129271537676441","144879261","ririzal"
"1852003029337436295","Thu Oct 31 23:23:16 +0000 2024","0","@DokterTifa @prabowo Kejaksaan buat nutupin kasus yg 1 T soalnya kasus merembet ke mana2 pastinya","1852129238578794542","","DokterTifa","in","","0","0","0","https://x.com/Dianfatih79/status/1852129238578794542","798910020","Dianfatih79"
